"indID","broodID","year","hatch_size","par_load","relative_par_load","tarsus","mass","laydate","fledg_size","nestbag"
"6401372","pir53","2010",7,22,3.14,15.65,10.4,121,6,1
"6401392","pir87","2010",8,100,12.5,NA,9.1,125,8,1
"6401393","pir87","2010",8,100,12.5,NA,8,125,8,1
"6401394","pir87","2010",8,100,12.5,NA,8.7,125,8,1
"6401395","pir87","2010",8,100,12.5,NA,9.4,125,8,1
"6401396","pir87","2010",8,100,12.5,NA,9.2,125,8,1
"6401397","pir87","2010",8,100,12.5,NA,8.6,125,8,1
"6401398","pir87","2010",8,100,12.5,NA,8.6,125,8,1
"6401399","pir96","2010",7,58,8.29,NA,9.8,133,6,1
"6401400","pir96","2010",7,58,8.29,NA,9.6,133,6,1
"6401401","pir29","2011",8,61,7.62,16.6,10,116,8,1
"6401402","pir29","2011",8,61,7.62,16.19,9.5,116,8,1
"6401403","pir29","2011",8,61,7.62,16.47,10,116,8,1
"6401404","pir29","2011",8,61,7.62,17.15,9,116,8,1
"6401405","pir29","2011",8,61,7.62,16.07,9.75,116,8,1
"6401406","pir29","2011",8,61,7.62,16.21,9.5,116,8,1
"6401407","pir29","2011",8,61,7.62,16.54,10,116,8,1
"6401408","pir34","2011",6,34,5.67,17.09,10.5,119,5,1
"6401409","pir34","2011",6,34,5.67,16.24,10.5,119,5,1
"6401410","pir34","2011",6,34,5.67,16.76,10,119,5,1
"6401411","pir34","2011",6,34,5.67,16.76,10.75,119,5,1
"6401412","pir34","2011",6,34,5.67,16.91,NA,119,5,1
"6401422","pir235","2011",6,70,11.67,15.83,9,120,5,1
"6401423","pir235","2011",6,70,11.67,16.43,10,120,5,1
"6401424","pir235","2011",6,70,11.67,16.19,10.25,120,5,1
"6401425","pir235","2011",6,70,11.67,16.07,10.5,120,5,1
"6401426","pir235","2011",6,70,11.67,15.75,9,120,5,1
"6401427","pir246","2011",6,90,15,14.98,8.5,120,5,1
"6401428","pir246","2011",6,90,15,15.14,9.5,120,5,1
"6401429","pir246","2011",6,90,15,14.48,8.5,120,5,1
"6401430","pir246","2011",6,90,15,15.32,9.25,120,5,1
"6401431","pir246","2011",6,90,15,15.5,8.75,120,5,1
"6401432","pir246","2011",6,90,15,15.75,8.75,120,5,1
"6401433","pir247","2011",2,30,15,16.63,9.9,122,1,1
"6401434","pir73","2011",5,33,6.6,15.98,9.25,120,5,1
"6401435","pir73","2011",5,33,6.6,15.96,9.5,120,5,1
"6401436","pir73","2011",5,33,6.6,16.49,9.75,120,5,1
"6401437","pir73","2011",5,33,6.6,15.56,9,120,5,1
"6401438","pir73","2011",5,33,6.6,16.28,9.5,120,5,1
"6401442","pir80","2011",7,36,5.14,15.19,9.25,118,3,1
"6401443","pir80","2011",7,36,5.14,15.93,9,118,3,1
"6401447","pir80","2011",7,36,5.14,16.01,9.5,118,3,1
"6401494","pir47","2011",6,77,12.83,15.97,8.8,133,5,1
"6401495","pir47","2011",6,77,12.83,15.35,9,133,5,1
"6401496","pir47","2011",6,77,12.83,16.26,9.2,133,5,1
"6401497","pir47","2011",6,77,12.83,16.3,9.1,133,5,1
"6401498","pir47","2011",6,77,12.83,16.15,9.2,133,5,1
"6680101","pir114","2011",5,73,14.6,15.8,9.5,123,5,1
"6680102","pir114","2011",5,73,14.6,16.23,9,123,5,1
"6680103","pir114","2011",5,73,14.6,16.53,10.25,123,5,1
"6680104","pir114","2011",5,73,14.6,17.08,8.75,123,5,1
"6680105","pir114","2011",5,73,14.6,16.48,10,123,5,1
"6680106","pir119","2011",7,25,3.57,16.8,10.25,119,7,1
"6680107","pir119","2011",7,25,3.57,16.95,9.5,119,7,1
"6680108","pir119","2011",7,25,3.57,16.2,9.5,119,7,1
"6680109","pir119","2011",7,25,3.57,16.27,9.5,119,7,1
"6680111","pir119","2011",7,25,3.57,16.62,9.5,119,7,1
"6680112","pir119","2011",7,25,3.57,15.92,9,119,7,1
"6680113","pir46","2011",7,77,11,15.96,10,120,7,1
"6680114","pir46","2011",7,77,11,15.45,9.25,120,7,1
"6680115","pir46","2011",7,77,11,16.82,10,120,7,1
"6680116","pir46","2011",7,77,11,16.25,10.25,120,7,1
"6680117","pir46","2011",7,77,11,16.7,9,120,7,1
"6680118","pir46","2011",7,77,11,16.74,10.5,120,7,1
"6680119","pir46","2011",7,77,11,16.63,9.5,120,7,1
"6680120","pir52","2011",6,30,5,15.4,9.5,125,6,1
"6680121","pir52","2011",6,30,5,15.16,10.25,125,6,1
"6680122","pir52","2011",6,30,5,15.31,9.75,125,6,1
"6680123","pir52","2011",6,30,5,15.4,11,125,6,1
"6680124","pir52","2011",6,30,5,16.39,10.25,125,6,1
"6680125","pir52","2011",6,30,5,16.39,10.5,125,6,1
"6680126","pir54","2011",7,57,8.14,16.33,9.5,115,5,1
"6680127","pir54","2011",7,57,8.14,16.02,9.5,115,5,1
"6680128","pir54","2011",7,57,8.14,16.36,10,115,5,1
"6680129","pir54","2011",7,57,8.14,16,9.5,115,5,1
"6680130","pir54","2011",7,57,8.14,16.53,10,115,5,1
"6680131","pir42","2011",7,43,6.14,15.57,9.75,121,7,1
"6680132","pir42","2011",7,43,6.14,15.29,8.75,121,7,1
"6680133","pir42","2011",7,43,6.14,15.56,10,121,7,1
"6680134","pir42","2011",7,43,6.14,16.39,9.5,121,7,1
"6680135","pir42","2011",7,43,6.14,16.34,10,121,7,1
"6680136","pir42","2011",7,43,6.14,15.67,9.5,121,7,1
"6680137","pir42","2011",7,43,6.14,15.49,9,121,7,1
"6680138","pir124","2011",6,67,11.17,16.5,10.5,118,6,1
"6680139","pir124","2011",6,67,11.17,15.71,10,118,6,1
"6680140","pir124","2011",6,67,11.17,16.65,10,118,6,1
"6680141","pir124","2011",6,67,11.17,16.45,10,118,6,1
"6680142","pir124","2011",6,67,11.17,15.75,10,118,6,1
"6680143","pir124","2011",6,67,11.17,15.62,10.5,118,6,1
"6680439","pir32","2011",6,90,15,15.89,9,129,5,1
"6680440","pir32","2011",6,90,15,15.3,8.75,129,5,1
"6680442","pir32","2011",6,90,15,15.61,10,129,5,1
"6680443","pir32","2011",6,90,15,16.39,9.75,129,5,1
"6680445","pir207","2011",5,34,6.8,16.07,10.25,128,5,1
"6680446","pir207","2011",5,34,6.8,16.32,10,128,5,1
"6680447","pir207","2011",5,34,6.8,16.29,10.5,128,5,1
"6680448","pir207","2011",5,34,6.8,16.01,9.75,128,5,1
"6680449","pir207","2011",5,34,6.8,16.53,10,128,5,1
"6680453","pir22","2011",4,74,18.5,16.24,10,133,3,1
"6680454","pir22","2011",4,74,18.5,16.05,10.25,133,3,1
"6680457","pir97","2011",9,17,1.89,16.41,10,127,7,1
"6680458","pir97","2011",9,17,1.89,15.3,7,127,7,1
"6680459","pir97","2011",9,17,1.89,17.4,8.5,127,7,1
"6680460","pir97","2011",9,17,1.89,15.85,6.5,127,7,1
"6680461","pir97","2011",9,17,1.89,16.67,10,127,7,1
"6680462","pir97","2011",9,17,1.89,16.28,9.25,127,7,1
"6680463","pir97","2011",9,17,1.89,16.9,9.5,127,7,1
"6680465","pir48","2011",6,25,4.17,15.6,8.9,132,5,1
"6680466","pir48","2011",6,25,4.17,15.18,7.2,132,5,1
"6680467","pir48","2011",6,25,4.17,15.51,7.6,132,5,1
"6680468","pir48","2011",6,25,4.17,15.47,7,132,5,1
"6680469","pir48","2011",6,25,4.17,15.8,8.5,132,5,1
"6680470","pir48","2011",6,25,4.17,15.17,6.2,132,5,1
"6680471","pir16","2011",6,55,9.17,15.45,8.75,134,3,1
"6680472","pir16","2011",6,55,9.17,15.81,9,134,3,1
"6680474","pir16","2011",6,55,9.17,15.73,8.5,134,3,1
"6680476","pir132","2011",4,22,5.5,16.43,9,137,4,1
"6680477","pir132","2011",4,22,5.5,16.22,9.5,137,4,1
"6680478","pir132","2011",4,22,5.5,17.26,10,137,4,1
"6680479","pir132","2011",4,22,5.5,16.29,9.75,137,4,1
"6681025","pir205","2011",5,51,10.2,NA,9.3,136,5,1
"6681027","pir53","2011",2,17,8.5,15.69,7.75,138,NA,1
"6681028","pir53","2011",2,17,8.5,15.95,8,138,NA,1
"6681029","pir239","2011",7,57,8.14,15.52,9,141,5,1
"6681030","pir239","2011",7,57,8.14,NA,10,141,5,1
"6681031","pir239","2011",7,57,8.14,16.18,9.5,141,5,1
"6681032","pir239","2011",7,57,8.14,16.5,9.5,141,5,1
"6681033","pir239","2011",7,57,8.14,16.11,9,141,5,1
"6681034","pir121","2011",9,48,5.33,15.25,6.5,140,0,1
"6681035","pir121","2011",9,48,5.33,15.05,7,140,0,1
"6681036","pir121","2011",9,48,5.33,16.61,6.25,140,0,1
"6988701","pir9","2012",5,39,7.8,NA,9.75,127,5,1
"6988702","pir9","2012",5,39,7.8,NA,10.2,127,5,1
"6988703","pir9","2012",5,39,7.8,NA,9.2,127,5,1
"6988704","pir9","2012",5,39,7.8,NA,9.2,127,5,1
"6988705","pir43","2012",5,41,8.2,15.24,9,128,5,1
"6988706","pir43","2012",5,41,8.2,15.48,9,128,5,1
"6988707","pir43","2012",5,41,8.2,15.26,10.25,128,5,1
"6988708","pir43","2012",5,41,8.2,15.02,9,128,5,1
"6988709","pir43","2012",5,41,8.2,15.4,9.25,128,5,1
"6988710","pir9","2012",5,39,7.8,NA,9.5,127,5,1
"6988727","pir157","2012",7,42,6,16.15,8.9,130,6,1
"6988728","pir157","2012",7,42,6,16.05,9,130,6,1
"6988729","pir157","2012",7,42,6,16.08,9.3,130,6,1
"6988730","pir157","2012",7,42,6,16.32,8.6,130,6,1
"6988731","pir157","2012",7,42,6,15.64,8.3,130,6,1
"6988732","pir157","2012",7,42,6,15.83,9.1,130,6,1
"6988734","pir207","2012",5,79,15.8,16.73,9.6,132,2,1
"6988735","pir207","2012",5,79,15.8,15.92,9.3,132,2,1
"6988742","pir74","2012",5,110,22,16.26,9.3,132,3,1
"6988743","pir74","2012",5,110,22,16.27,9.6,132,3,1
"6988746","pir85","2012",5,42,8.4,16.65,10,131,5,1
"6988747","pir85","2012",5,42,8.4,16.59,10.1,131,5,1
"6988748","pir85","2012",5,42,8.4,16,9.2,131,5,1
"6988750","pir85","2012",5,42,8.4,16.72,9.9,131,5,1
"6988758","pir124","2012",5,35,7,16.22,10.1,133,5,1
"6988759","pir124","2012",5,35,7,15.42,9.1,133,5,1
"6988760","pir124","2012",5,35,7,16.28,10.3,133,5,1
"6988762","pir22","2012",5,52,10.4,NA,9.7,132,5,1
"6988763","pir22","2012",5,52,10.4,16.55,10.1,132,5,1
"6988764","pir22","2012",5,52,10.4,NA,9.3,132,5,1
"6988765","pir22","2012",5,52,10.4,15.82,9.25,132,5,1
"6988774","pir155","2012",8,58,7.25,NA,8.6,133,7,1
"6988776","pir155","2012",8,58,7.25,NA,9,133,7,1
"6988777","pir155","2012",8,58,7.25,NA,7.7,133,7,1
"6988778","pir155","2012",8,58,7.25,NA,7.7,133,7,1
"6988779","pir155","2012",8,58,7.25,NA,7.8,133,7,1
"6989018","pir53","2013",8,39,4.88,NA,10,125,7,1
"6989019","pir53","2013",8,39,4.88,NA,10.3,125,7,1
"6989020","pir53","2013",8,39,4.88,15.94,9.9,125,7,1
"6989021","pir53","2013",8,39,4.88,15.65,8.9,125,7,1
"6989022","pir53","2013",8,39,4.88,NA,9.5,125,7,1
"6989023","pir53","2013",8,39,4.88,16.96,10.1,125,7,1
"6989024","pir53","2013",8,39,4.88,NA,9.75,125,7,1
"6989026","pir48","2013",6,7,1.17,15.67,9.75,127,5,1
"6989027","pir48","2013",6,7,1.17,NA,10,127,5,1
"6989028","pir48","2013",6,7,1.17,16.26,9.3,127,5,1
"6989029","pir48","2013",6,7,1.17,16.46,9.3,127,5,1
"6989030","pir48","2013",6,7,1.17,NA,9.6,127,5,1
"6989038","pir80","2013",7,17,2.43,16.49,9.25,126,6,1
"6989039","pir80","2013",7,17,2.43,15.71,9.3,126,6,1
"6989040","pir80","2013",7,17,2.43,16.2,9.25,126,6,1
"6989041","pir80","2013",7,17,2.43,16.37,9,126,6,1
"6989042","pir80","2013",7,17,2.43,15.85,8.5,126,6,1
"6989043","pir80","2013",7,17,2.43,17.03,9.75,126,6,1
"6989044","pir81","2013",5,8,1.6,NA,10.5,127,3,1
"6989046","pir81","2013",5,8,1.6,NA,10.75,127,3,1
"6989047","pir64","2013",7,58,8.29,16.48,9.9,127,6,1
"6989048","pir64","2013",7,58,8.29,16.38,10.3,127,6,1
"6989050","pir64","2013",7,58,8.29,NA,9.6,127,6,1
"6989051","pir64","2013",7,58,8.29,16.62,9.75,127,6,1
"6989052","pir64","2013",7,58,8.29,NA,9.25,127,6,1
"6989053","pir8","2013",3,0,0,15.6,10.5,134,2,1
"6989054","pir8","2013",3,0,0,16.36,11.25,134,2,1
"6990401","pir107","2013",4,2,0.5,15.92,8.9,126,4,1
"6990402","pir107","2013",4,2,0.5,15.03,8.9,126,4,1
"6990403","pir41","2013",9,7,0.78,NA,9.6,121,9,1
"6990404","pir41","2013",9,7,0.78,NA,9,121,9,1
"6990405","pir41","2013",9,7,0.78,NA,9.2,121,9,1
"6990406","pir41","2013",9,7,0.78,NA,9.9,121,9,1
"6990408","pir41","2013",9,7,0.78,NA,9.5,121,9,1
"6990409","pir41","2013",9,7,0.78,NA,10.25,121,9,1
"6990410","pir41","2013",9,7,0.78,NA,9.8,121,9,1
"6990411","pir41","2013",9,7,0.78,NA,8.5,121,9,1
"6990412","pir47","2013",7,7,1,NA,9.6,123,7,1
"6990413","pir47","2013",7,7,1,NA,10.25,123,7,1
"6990414","pir47","2013",7,7,1,NA,10.1,123,7,1
"6990415","pir47","2013",7,7,1,NA,10,123,7,1
"6990416","pir47","2013",7,7,1,NA,10.3,123,7,1
"6990417","pir47","2013",7,7,1,NA,9.1,123,7,1
"6990418","pir47","2013",7,7,1,NA,10.6,123,7,1
"6990419","pir157","2013",6,36,6,NA,9.75,122,5,1
"6990420","pir157","2013",6,36,6,NA,9.75,122,5,1
"6990421","pir157","2013",6,36,6,NA,8.25,122,5,1
"6990422","pir157","2013",6,36,6,NA,9.75,122,5,1
"6990423","pir157","2013",6,36,6,NA,10,122,5,1
"6990787","pir105","2014",7,36,5.14,16.12,8.5,122,5,1
"6990788","pir105","2014",7,36,5.14,16.3,7.8,122,5,1
"6990789","pir105","2014",7,36,5.14,16.46,8.2,122,5,1
"6990790","pir105","2014",7,36,5.14,16.92,8,122,5,1
"6990791","pir105","2014",7,36,5.14,16.27,9,122,5,1
"6990799","pir247","2014",7,48,6.86,NA,9.2,126,6,1
"6990800","pir247","2014",7,48,6.86,NA,9.1,126,6,1
"6990809","pir74","2014",5,75,15,NA,9,117,3,1
"6990810","pir74","2014",5,75,15,15.99,7.25,117,3,1
"6990811","pir74","2014",5,75,15,16.11,9.5,117,3,1
"6990828","pir159","2014",5,50,10,NA,9.9,119,5,1
"6990829","pir159","2014",5,50,10,NA,10,119,5,1
"6990830","pir159","2014",5,50,10,NA,10.2,119,5,1
"6990831","pir159","2014",5,50,10,NA,10.1,119,5,1
"6990832","pir159","2014",5,50,10,NA,10.3,119,5,1
"6990843","pir104","2014",7,12,1.71,15.98,9.2,128,7,1
"6990844","pir104","2014",7,12,1.71,15.43,9,128,7,1
"6990845","pir104","2014",7,12,1.71,15.9,9,128,7,1
"6990846","pir104","2014",7,12,1.71,15.84,8.9,128,7,1
"6990847","pir104","2014",7,12,1.71,16.65,9,128,7,1
"6990848","pir104","2014",7,12,1.71,15.98,8.9,128,7,1
"6990849","pir104","2014",7,12,1.71,16.21,9.4,128,7,1
"6996604","pir41","2012",6,83,13.83,NA,8,133,4,1
"6996608","pir41","2012",6,83,13.83,NA,7.25,133,4,1
"6996609","pir127","2012",6,55,9.17,NA,9.25,133,6,1
"6996610","pir127","2012",6,55,9.17,NA,9.1,133,6,1
"6996611","pir127","2012",6,55,9.17,NA,9.25,133,6,1
"6996612","pir127","2012",6,55,9.17,NA,8.9,133,6,1
"6996613","pir127","2012",6,55,9.17,NA,9,133,6,1
"6996614","pir127","2012",6,55,9.17,NA,9.3,133,6,1
"6996636","pir7","2012",6,14,2.33,NA,9.25,135,6,1
"6996637","pir7","2012",6,14,2.33,NA,9.8,135,6,1
"6996638","pir7","2012",6,14,2.33,NA,8.25,135,6,1
"6996639","pir7","2012",6,14,2.33,NA,9.6,135,6,1
"6996640","pir7","2012",6,14,2.33,NA,9.5,135,6,1
"6996641","pir7","2012",6,14,2.33,NA,9.6,135,6,1
"6996646","pir34","2012",5,24,4.8,15.66,10.25,138,NA,1
"6996647","pir34","2012",5,24,4.8,16.24,10,138,NA,1
"6996648","pir34","2012",5,24,4.8,15.89,10.75,138,NA,1
"6996649","pir34","2012",5,24,4.8,15.15,9.5,138,NA,1
"6996650","pir34","2012",5,24,4.8,15.82,10.6,138,NA,1
"6996655","pir158","2012",5,80,16,15.97,9.3,138,5,1
"6996656","pir158","2012",5,80,16,16.51,9.4,138,5,1
"6996657","pir158","2012",5,80,16,14.52,8.75,138,5,1
"6996658","pir158","2012",5,80,16,16,8.1,138,5,1
"6996659","pir158","2012",5,80,16,15.62,9.2,138,5,1
"6996669","pir49","2012",8,68,8.5,NA,6.4,132,NA,1
"6996670","pir49","2012",8,68,8.5,NA,8.3,132,NA,1
"6996671","pir49","2012",8,68,8.5,NA,8.2,132,NA,1
"6996672","pir49","2012",8,68,8.5,17.18,9,132,NA,1
"6996673","pir49","2012",8,68,8.5,NA,6.6,132,NA,1
"6996674","pir49","2012",8,68,8.5,NA,6.6,132,NA,1
"6996675","pir49","2012",8,68,8.5,NA,7.25,132,NA,1
"6996734","pir22","2013",6,23,3.83,16.36,10.4,127,6,1
"6996735","pir22","2013",6,23,3.83,16.16,9.2,127,6,1
"6996736","pir22","2013",6,23,3.83,16.01,10.25,127,6,1
"6996737","pir22","2013",6,23,3.83,16.45,10.5,127,6,1
"6996738","pir22","2013",6,23,3.83,16.64,10.2,127,6,1
"6996739","pir22","2013",6,23,3.83,16.24,9.1,127,6,1
"6996740","pir26","2013",5,12,2.4,15.98,9.7,126,5,1
"6996741","pir26","2013",5,12,2.4,16.2,9.7,126,5,1
"6996743","pir26","2013",5,12,2.4,15.99,10.4,126,5,1
"6996744","pir26","2013",5,12,2.4,16.6,10.5,126,5,1
"6996745","pir232","2013",9,29,3.22,NA,9,126,8,1
"6996746","pir232","2013",9,29,3.22,NA,9,126,8,1
"6996748","pir232","2013",9,29,3.22,NA,9.1,126,8,1
"6996749","pir232","2013",9,29,3.22,NA,9.3,126,8,1
"7207507","pir105","2013",8,29,3.62,NA,9.5,123,8,1
"7207508","pir105","2013",8,29,3.62,NA,10,123,8,1
"7207509","pir105","2013",8,29,3.62,NA,9.6,123,8,1
"7207510","pir105","2013",8,29,3.62,16.59,9.5,123,8,1
"7207511","pir105","2013",8,29,3.62,16.57,9.75,123,8,1
"7207512","pir105","2013",8,29,3.62,NA,10.1,123,8,1
"7207513","pir105","2013",8,29,3.62,NA,9.25,123,8,1
"7207514","pir105","2013",8,29,3.62,NA,9.75,123,8,1
"7207515","pir107","2013",4,2,0.5,16.36,9.65,126,4,1
"7207516","pir107","2013",4,2,0.5,15.89,10.7,126,4,1
"7207522","pir101","2013",7,10,1.43,NA,10.5,126,7,1
"7207523","pir101","2013",7,10,1.43,NA,9.7,126,7,1
"7207524","pir101","2013",7,10,1.43,NA,9.5,126,7,1
"7207525","pir101","2013",7,10,1.43,NA,10.25,126,7,1
"7207526","pir101","2013",7,10,1.43,NA,9.9,126,7,1
"7207527","pir101","2013",7,10,1.43,NA,9.5,126,7,1
"7207528","pir101","2013",7,10,1.43,NA,10.25,126,7,1
"7207530","pir95","2013",7,19,2.71,15.94,9.5,126,7,1
"7207531","pir95","2013",7,19,2.71,16.78,11,126,7,1
"7207532","pir95","2013",7,19,2.71,16.53,9.9,126,7,1
"7207533","pir95","2013",7,19,2.71,16.84,10.5,126,7,1
"7207534","pir95","2013",7,19,2.71,15.8,9,126,7,1
"7207535","pir95","2013",7,19,2.71,16.38,10.5,126,7,1
"7207536","pir95","2013",7,19,2.71,16.28,9.2,126,7,1
"7207537","pir85","2013",5,0,0,16.16,9.9,126,5,1
"7207538","pir85","2013",5,0,0,16.1,9.6,126,5,1
"7207539","pir85","2013",5,0,0,16.1,10.25,126,5,1
"7207540","pir85","2013",5,0,0,15.6,9.75,126,5,1
"7207541","pir85","2013",5,0,0,16.48,10.75,126,5,1
"7207557","pir67","2013",7,13,1.86,NA,9,135,5,1
"7207558","pir67","2013",7,13,1.86,16.22,9.5,135,5,1
"7207559","pir67","2013",7,13,1.86,NA,8.5,135,5,1
"7207560","pir67","2013",7,13,1.86,16.3,9,135,5,1
"7207561","pir67","2013",7,13,1.86,15.36,8.5,135,5,1
"7207642","pir38","2013",6,11,1.83,NA,7,133,5,1
"7207643","pir38","2013",6,11,1.83,16.44,10.25,133,5,1
"7207644","pir38","2013",6,11,1.83,NA,10.75,133,5,1
"7207645","pir38","2013",6,11,1.83,16.07,10.3,133,5,1
"7207646","pir38","2013",6,11,1.83,NA,10.75,133,5,1
"7207647","pir38","2013",6,11,1.83,NA,10,133,5,1
"7207648","pir158","2013",5,1,0.2,15.16,9.3,133,5,1
"7207649","pir158","2013",5,1,0.2,16.59,9.9,133,5,1
"7207650","pir158","2013",5,1,0.2,NA,9.75,133,5,1
"7207651","pir158","2013",5,1,0.2,NA,10.5,133,5,1
"7207652","pir158","2013",5,1,0.2,16.4,10.3,133,5,1
"7207658","pir18","2013",9,25,2.78,NA,9.9,125,6,1
"7207659","pir18","2013",9,25,2.78,16.17,10.1,125,6,1
"7207660","pir18","2013",9,25,2.78,15.43,10.1,125,6,1
"7207661","pir18","2013",9,25,2.78,NA,10.3,125,6,1
"7207662","pir18","2013",9,25,2.78,16.22,10,125,6,1
"7207663","pir18","2013",9,25,2.78,NA,10.1,125,6,1
"7207680","pir98","2013",6,19,3.17,15.53,9.5,119,6,1
"7207681","pir98","2013",6,19,3.17,NA,9.6,119,6,1
"7207682","pir98","2013",6,19,3.17,NA,9.4,119,6,1
"7207683","pir98","2013",6,19,3.17,16.1,10.1,119,6,1
"7207684","pir98","2013",6,19,3.17,NA,10.7,119,6,1
"7207685","pir98","2013",6,19,3.17,15.86,9.3,119,6,1
"7207687","pir159","2013",6,32,5.33,15.54,10.5,119,6,1
"7207688","pir159","2013",6,32,5.33,16.4,9.7,119,6,1
"7207689","pir159","2013",6,32,5.33,16.25,10.1,119,6,1
"7207690","pir159","2013",6,32,5.33,16.2,10.4,119,6,1
"7207691","pir159","2013",6,32,5.33,16.26,9.9,119,6,1
"7207692","pir159","2013",6,32,5.33,16.13,10.1,119,6,1
"7207693","pir65","2013",8,1,0.12,15.8,9.3,119,8,1
"7207695","pir65","2013",8,1,0.12,16.19,10.1,119,8,1
"7207696","pir65","2013",8,1,0.12,15.75,9.4,119,8,1
"7207697","pir65","2013",8,1,0.12,16.11,9.6,119,8,1
"7207698","pir65","2013",8,1,0.12,16.45,9.2,119,8,1
"7207699","pir65","2013",8,1,0.12,16.15,9.4,119,8,1
"7207700","pir65","2013",8,1,0.12,16.2,9.5,119,8,1
"7207971","pir32","2013",7,55,7.86,16.09,9.25,125,7,1
"7207972","pir32","2013",7,55,7.86,16.07,10.25,125,7,1
"7207973","pir32","2013",7,55,7.86,16.47,9.75,125,7,1
"7207974","pir32","2013",7,55,7.86,15.87,9,125,7,1
"7207975","pir32","2013",7,55,7.86,15.32,9,125,7,1
"7207976","pir32","2013",7,55,7.86,16.36,10,125,7,1
"7207977","pir32","2013",7,55,7.86,16.38,10.25,125,7,1
"7207978","pir110","2013",9,24,2.67,NA,10.5,123,8,1
"7207979","pir110","2013",9,24,2.67,NA,9.2,123,8,1
"7207980","pir110","2013",9,24,2.67,NA,8.3,123,8,1
"7207981","pir110","2013",9,24,2.67,NA,9,123,8,1
"7207982","pir110","2013",9,24,2.67,NA,9.6,123,8,1
"7207983","pir110","2013",9,24,2.67,NA,9,123,8,1
"7207984","pir110","2013",9,24,2.67,NA,10.25,123,8,1
"7208601","pir89","2015",9,148,16.44,16.1,10,121,9,1
"7208602","pir89","2015",9,148,16.44,16.7,9.8,121,9,1
"7208603","pir89","2015",9,148,16.44,16.05,10.2,121,9,1
"7208604","pir89","2015",9,148,16.44,15.89,10.2,121,9,1
"7208605","pir89","2015",9,148,16.44,16.5,9.9,121,9,1
"7208607","pir89","2015",9,148,16.44,16.95,10.2,121,9,1
"7208608","pir89","2015",9,148,16.44,16.43,9.3,121,9,1
"7208609","pir85","2015",7,51,7.29,16.3,9.4,119,6,1
"7208610","pir85","2015",7,51,7.29,16.5,9.8,119,6,1
"7208611","pir85","2015",7,51,7.29,16,8.9,119,6,1
"7208612","pir85","2015",7,51,7.29,15.95,8.6,119,6,1
"7208613","pir85","2015",7,51,7.29,16,9.3,119,6,1
"7208614","pir85","2015",7,51,7.29,15.85,9.25,119,6,1
"7208615","pir1","2015",7,37,5.29,16.75,10.5,119,7,1
"7208616","pir1","2015",7,37,5.29,16.3,9.8,119,7,1
"7208617","pir1","2015",7,37,5.29,15.81,9.5,119,7,1
"7208618","pir1","2015",7,37,5.29,16.3,9.4,119,7,1
"7208619","pir1","2015",7,37,5.29,16.66,10.2,119,7,1
"7208620","pir1","2015",7,37,5.29,16.08,9.6,119,7,1
"7208621","pir1","2015",7,37,5.29,16.26,9.2,119,7,1
"7208622","pir208","2015",7,100,14.29,NA,9.1,120,3,1
"7208623","pir208","2015",7,100,14.29,NA,9,120,3,1
"7208624","pir208","2015",7,100,14.29,NA,8.9,120,3,1
"7208801","pir89","2015",9,148,16.44,16.2,9.5,121,9,1
"7208805","pir41","2015",6,40,6.67,16.15,9.1,128,NA,1
"7208806","pir41","2015",6,40,6.67,15.16,8.1,128,NA,1
"7208807","pir39","2015",8,15,1.88,15.6,8.7,125,6,1
"7208808","pir39","2015",8,15,1.88,15.75,9.1,125,6,1
"7208809","pir39","2015",8,15,1.88,16.8,9.4,125,6,1
"7208810","pir39","2015",8,15,1.88,15.35,9.1,125,6,1
"7208811","pir39","2015",8,15,1.88,15.75,9.5,125,6,1
"7208812","pir39","2015",8,15,1.88,15.5,9.4,125,6,1
"7209082","pir154","2013",3,27,9,16.27,9.2,131,3,1
"7209083","pir154","2013",3,27,9,16.86,10,131,3,1
"7209084","pir154","2013",3,27,9,16.51,9.3,131,3,1
"7530193","pir65","2014",8,62,7.75,NA,9.5,120,8,1
"7530194","pir65","2014",8,62,7.75,NA,9.25,120,8,1
"7530195","pir65","2014",8,62,7.75,16.44,9.75,120,8,1
"7530197","pir65","2014",8,62,7.75,NA,9.1,120,8,1
"7530198","pir65","2014",8,62,7.75,NA,9.5,120,8,1
"7530199","pir65","2014",8,62,7.75,NA,9,120,8,1
"7530200","pir65","2014",8,62,7.75,15.36,8.6,120,8,1
"7530201","pir247","2014",7,48,6.86,NA,9.9,126,6,1
"7530202","pir247","2014",7,48,6.86,NA,9.5,126,6,1
"7530203","pir247","2014",7,48,6.86,NA,8.8,126,6,1
"7530204","pir247","2014",7,48,6.86,NA,8.7,126,6,1
"7530207","pir124","2014",7,34,4.86,NA,9,129,3,1
"7530209","pir124","2014",7,34,4.86,NA,9.3,129,3,1
"7530211","pir124","2014",7,34,4.86,NA,8.9,129,3,1
"7530212","pir77","2014",5,41,8.2,NA,9.8,128,4,1
"7530213","pir77","2014",5,41,8.2,NA,9.3,128,4,1
"7530214","pir77","2014",5,41,8.2,NA,9.8,128,4,1
"7530215","pir77","2014",5,41,8.2,NA,9.2,128,4,1
"7530218","pir14","2014",4,31,7.75,NA,10,128,4,1
"7530219","pir14","2014",4,31,7.75,NA,9.7,128,4,1
"7530220","pir14","2014",4,31,7.75,NA,10,128,4,1
